date,country,confirmed,deaths,recovered,active,daily_confirmed,daily_deaths,daily_recovered,total_vaccinations,people_vaccinated,people_vaccinated_per_hundred,people_fully_vaccinated,people_fully_vaccinated_per_hundred,daily_vaccinations,vaccines
2021-03-16,Mexico,2169007.0,195119.0,1716135.0,257753.0,1278.0,175.0,4204.0,4530784.0,,,,,204274.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-03-17,Mexico,2175462.0,195908.0,1720430.0,259124.0,6455.0,789.0,4295.0,4737622.0,4110741.0,3.16,626881.0,0.48,178517.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-03-18,Mexico,2182188.0,196606.0,1724794.0,260788.0,6726.0,698.0,4364.0,4947522.0,4300720.0,3.3,646802.0,0.5,163932.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-03-19,Mexico,2187910.0,197219.0,1729269.0,261422.0,5722.0,613.0,4475.0,5186751.0,,,,,168803.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-03-20,Mexico,2193639.0,197827.0,1733089.0,262723.0,5729.0,608.0,3820.0,5459014.0,4763347.0,3.66,695667.0,0.53,177817.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-03-21,Mexico,2195772.0,198036.0,1736159.0,261577.0,2133.0,209.0,3070.0,5612291.0,4895523.0,3.76,716768.0,0.55,181766.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-03-22,Mexico,2197160.0,198239.0,1740254.0,258667.0,1388.0,203.0,4095.0,5781359.0,5046896.0,3.87,734463.0,0.56,196679.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-03-23,Mexico,2203041.0,199048.0,1744262.0,259731.0,5881.0,809.0,4008.0,5926967.0,,,,,199455.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-03-24,Mexico,2208755.0,199627.0,1748317.0,260811.0,5714.0,579.0,4055.0,6119298.0,5351319.0,4.11,767979.0,0.59,197382.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-03-25,Mexico,2214542.0,200211.0,1752125.0,262206.0,5787.0,584.0,3808.0,6243886.0,5460096.0,4.19,783790.0,0.6,185195.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-03-26,Mexico,2219845.0,200862.0,1755798.0,263185.0,5303.0,651.0,3673.0,6487170.0,5675286.0,4.36,811884.0,0.62,185774.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-03-27,Mexico,2224904.0,201429.0,1759123.0,264352.0,5059.0,567.0,3325.0,6724789.0,5901505.0,4.53,823284.0,0.63,180825.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-03-28,Mexico,2226550.0,201623.0,1761786.0,263141.0,1646.0,194.0,2663.0,6852596.0,,,,,177186.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-03-29,Mexico,2227843.0,201832.0,1765244.0,260767.0,1293.0,209.0,3458.0,7018449.0,6167510.0,4.73,850939.0,0.65,176727.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-03-30,Mexico,2232910.0,202633.0,1769256.0,261021.0,5067.0,801.0,4012.0,7404912.0,,,,,211135.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-03-31,Mexico,2238887.0,203210.0,1773236.0,262441.0,5977.0,577.0,3980.0,7851053.0,6905214.0,5.3,945839.0,0.73,247394.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-04-01,Mexico,2244268.0,203664.0,1777697.0,262907.0,5381.0,454.0,4461.0,,,,,,286266.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-04-02,Mexico,2247357.0,203854.0,1781629.0,261874.0,3089.0,190.0,3932.0,8644446.0,7586131.0,5.82,1058315.0,0.81,308182.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-04-03,Mexico,2249195.0,204011.0,1785643.0,259541.0,1838.0,157.0,4014.0,8987190.0,7903660.0,6.07,1083530.0,0.83,323200.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-04-04,Mexico,2250458.0,204147.0,1788209.0,258102.0,1263.0,136.0,2566.0,9036000.0,7924236.0,6.08,1111764.0,0.85,311915.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-04-05,Mexico,2251705.0,204399.0,1791894.0,255412.0,1247.0,252.0,3685.0,9287405.0,8113230.0,6.23,1174175.0,0.9,324137.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-04-06,Mexico,2256509.0,204985.0,1795213.0,256311.0,4804.0,586.0,3319.0,9675517.0,8372272.0,6.43,1303245.0,1.0,324372.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-04-07,Mexico,2261879.0,205598.0,1798657.0,257624.0,5370.0,613.0,3444.0,10089420.0,8617038.0,6.62,1472382.0,1.13,319767.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-04-08,Mexico,2267019.0,206146.0,1802033.0,258840.0,5140.0,548.0,3376.0,10642873.0,9232815.0,7.09,1664658.0,1.28,342160.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-04-09,Mexico,2272064.0,207020.0,1804914.0,260130.0,5045.0,874.0,2881.0,10984869.0,9426179.0,7.24,1855048.0,1.42,334346.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-04-10,Mexico,2278420.0,209212.0,1807676.0,261532.0,6356.0,2192.0,2762.0,11204183.0,9552933.0,7.33,1976517.0,1.52,316713.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-04-11,Mexico,2280213.0,209338.0,1809921.0,260954.0,1793.0,126.0,2245.0,11395137.0,9673708.0,7.43,2069821.0,1.59,337020.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-04-12,Mexico,2281840.0,209702.0,1812694.0,259444.0,1627.0,364.0,2773.0,11703164.0,9871026.0,7.58,2223846.0,1.71,345108.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-04-13,Mexico,2286352.0,210282.0,1815237.0,260833.0,4512.0,580.0,2543.0,12407625.0,10310521.0,7.92,2632006.0,2.02,390301.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-04-14,Mexico,2291246.0,210812.0,1817866.0,262568.0,4894.0,530.0,2629.0,12912963.0,10581915.0,8.12,2954683.0,2.27,403363.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-04-15,Mexico,2295435.0,211213.0,1820959.0,263263.0,4189.0,401.0,3093.0,13421708.0,10837356.0,8.32,3286908.0,2.52,396976.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-04-16,Mexico,2299939.0,211693.0,1823732.0,264514.0,4504.0,480.0,2773.0,13978181.0,11067294.0,8.5,3681064.0,2.83,427616.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-04-17,Mexico,2304096.0,212228.0,1826646.0,265222.0,4157.0,535.0,2914.0,14240830.0,11196970.0,8.6,3844491.0,2.95,433807.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-04-18,Mexico,2305602.0,212339.0,1829480.0,263783.0,1506.0,111.0,2834.0,14368074.0,11253761.0,8.64,3927307.0,3.01,424705.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-04-19,Mexico,2306910.0,212466.0,1833132.0,261312.0,1308.0,127.0,3652.0,14571509.0,11288822.0,8.67,4111121.0,3.16,409764.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-04-20,Mexico,2311172.0,213048.0,1836377.0,261747.0,4262.0,582.0,3245.0,15003610.0,11449064.0,8.79,4512826.0,3.46,370855.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-04-21,Mexico,2315811.0,213597.0,1839381.0,262833.0,4639.0,549.0,3004.0,15477517.0,11622868.0,8.92,4978670.0,3.82,366365.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-04-22,Mexico,2319519.0,214095.0,1841964.0,263460.0,3708.0,498.0,2583.0,15874809.0,11807897.0,9.06,5347232.0,4.1,350443.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-04-23,Mexico,2323430.0,214504.0,1845008.0,263918.0,3911.0,409.0,3044.0,16214484.0,11961104.0,9.18,5646105.0,4.33,319472.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-04-24,Mexico,2326738.0,214853.0,1848177.0,263708.0,3308.0,349.0,3169.0,16410034.0,12038498.0,9.24,5830079.0,4.48,309886.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-04-25,Mexico,2328391.0,214947.0,1850680.0,262764.0,1653.0,94.0,2503.0,16501739.0,12054021.0,9.25,5917676.0,4.54,304809.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-04-26,Mexico,2329534.0,215113.0,1853789.0,260632.0,1143.0,166.0,3109.0,16687189.0,12096308.0,9.29,6096954.0,4.68,302240.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-04-27,Mexico,2333126.0,215547.0,1856543.0,261036.0,3592.0,434.0,2754.0,,,,,,288426.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-04-28,Mexico,2336944.0,215918.0,1858844.0,262182.0,3818.0,371.0,2301.0,17357993.0,12235767.0,9.39,6752282.0,5.18,268639.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-04-29,Mexico,2340934.0,216447.0,1861861.0,262626.0,3990.0,529.0,3017.0,17718806.0,12354467.0,9.48,7100269.0,5.45,263428.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-04-30,Mexico,2344755.0,216907.0,1864914.0,262934.0,3821.0,460.0,3053.0,18080005.0,12477933.0,9.58,7440439.0,5.71,266503.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-05-01,Mexico,2347780.0,217168.0,1867191.0,263421.0,3025.0,261.0,2277.0,18326726.0,12572997.0,9.65,7650150.0,5.87,273813.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-05-02,Mexico,2348873.0,217233.0,1869529.0,262111.0,1093.0,65.0,2338.0,18471669.0,12625860.0,9.69,7792707.0,5.98,281419.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-05-03,Mexico,2349900.0,217345.0,1872375.0,260180.0,1027.0,112.0,2846.0,18827623.0,12740897.0,9.78,,,305776.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-05-04,Mexico,2352964.0,217740.0,1875211.0,260013.0,3064.0,395.0,2836.0,19340234.0,12984236.0,9.97,8418291.0,6.46,331092.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-05-05,Mexico,2355985.0,218007.0,1877347.0,260631.0,3021.0,267.0,2136.0,19951121.0,13328238.0,10.23,8790655.0,6.75,370447.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-05-06,Mexico,2358831.0,218173.0,1879713.0,260945.0,2846.0,166.0,2366.0,20540830.0,13715159.0,10.53,9092249.0,6.98,403146.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-05-07,Mexico,2361874.0,218657.0,1881818.0,261399.0,3043.0,484.0,2105.0,21008618.0,14021482.0,10.76,9325576.0,7.16,418373.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-05-08,Mexico,2364617.0,218928.0,1884008.0,261681.0,2743.0,271.0,2190.0,21228359.0,14148207.0,10.86,9440251.0,7.25,414519.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-05-09,Mexico,2365792.0,218985.0,1886233.0,260574.0,1175.0,57.0,2225.0,21300414.0,14176406.0,10.88,9486795.0,7.28,404106.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-05-10,Mexico,2366496.0,219089.0,1888638.0,258769.0,704.0,104.0,2405.0,,,,,,373889.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-05-11,Mexico,2368393.0,219323.0,1891052.0,258018.0,1897.0,234.0,2414.0,21589272.0,14368460.0,11.03,9500000.0,7.29,321291.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-05-12,Mexico,2371483.0,219590.0,1893236.0,258657.0,3090.0,267.0,2184.0,21986456.0,14673682.0,11.26,9861173.0,7.57,290762.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-05-13,Mexico,2375115.0,219901.0,1895483.0,259731.0,3632.0,311.0,2247.0,22413285.0,14996844.0,11.51,10108593.0,7.76,267494.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-05-14,Mexico,2377995.0,220159.0,1897587.0,260249.0,2880.0,258.0,2104.0,,,,,,236628.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-05-15,Mexico,2380690.0,220384.0,1899742.0,260564.0,2695.0,225.0,2155.0,,,,,,241197.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-05-16,Mexico,2381923.0,220437.0,1901322.0,260164.0,1233.0,53.0,1580.0,23168462.0,15454195.0,11.86,10604476.0,8.14,266864.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-05-17,Mexico,2382745.0,220493.0,1903494.0,258758.0,822.0,56.0,2172.0,23301884.0,15544106.0,11.93,10652500.0,8.18,265292.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-05-18,Mexico,2385512.0,220746.0,1905591.0,259175.0,2767.0,253.0,2097.0,,,,,,310474.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-05-19,Mexico,2387512.0,220850.0,1907538.0,259124.0,2000.0,104.0,1947.0,24223297.0,16173646.0,12.42,11131624.0,8.55,319549.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-05-20,Mexico,2390140.0,221080.0,1909187.0,259873.0,2628.0,230.0,1649.0,24988066.0,16819083.0,12.91,11384107.0,8.74,367826.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-05-21,Mexico,2392744.0,221256.0,1911033.0,260455.0,2604.0,176.0,1846.0,25626413.0,17386061.0,13.35,11584756.0,8.89,423057.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-05-22,Mexico,2395330.0,221597.0,1912690.0,261043.0,2586.0,341.0,1657.0,26148948.0,17858127.0,13.71,11720188.0,9.0,461745.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-05-23,Mexico,2396604.0,221647.0,1914101.0,260856.0,1274.0,50.0,1411.0,26478866.0,18170321.0,13.95,11784494.0,9.05,472915.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-05-24,Mexico,2397307.0,221695.0,1916144.0,259468.0,703.0,48.0,2043.0,26655760.0,18338034.0,14.08,11794554.0,9.05,479125.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-05-25,Mexico,2399790.0,221960.0,1917958.0,259872.0,2483.0,265.0,1814.0,26953788.0,18610667.0,14.29,11832208.0,9.08,455885.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-05-26,Mexico,2402722.0,222232.0,1919821.0,260669.0,2932.0,272.0,1863.0,27709853.0,19327543.0,14.84,11919690.0,9.15,498079.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-05-27,Mexico,2405772.0,222661.0,1921510.0,261601.0,3050.0,429.0,1689.0,,,,,,498123.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-05-28,Mexico,2408778.0,223072.0,1923744.0,261962.0,3006.0,411.0,2234.0,29239997.0,20721248.0,15.91,12204779.0,9.37,516226.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-05-29,Mexico,2411503.0,223455.0,1924865.0,263183.0,2725.0,383.0,1121.0,29861331.0,21259657.0,16.32,12320589.0,9.46,530340.0,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2021-03-05,Moldova,192985.0,4071.0,169623.0,19291.0,1788.0,22.0,822.0,3849.0,3849.0,0.1,,,,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
2021-03-06,Moldova,194605.0,4091.0,170468.0,20046.0,1620.0,20.0,845.0,,,,,,520.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
2021-03-07,Moldova,195252.0,4111.0,171330.0,19811.0,647.0,20.0,862.0,,,,,,520.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
2021-03-08,Moldova,195602.0,4129.0,172242.0,19231.0,350.0,18.0,912.0,,,,,,520.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
2021-03-09,Moldova,196475.0,4150.0,173141.0,19184.0,873.0,21.0,899.0,,,,,,520.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
2021-03-10,Moldova,198228.0,4183.0,174099.0,19946.0,1753.0,33.0,958.0,6447.0,6447.0,0.16,,,520.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
2021-03-11,Moldova,200124.0,4220.0,175111.0,20793.0,1896.0,37.0,1012.0,8116.0,8116.0,0.2,,,711.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
2021-03-12,Moldova,201909.0,4258.0,176150.0,21501.0,1785.0,38.0,1039.0,9341.0,9341.0,0.23,,,785.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
2021-03-13,Moldova,203710.0,4294.0,177339.0,22077.0,1801.0,36.0,1189.0,11431.0,11431.0,0.28,,,1009.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
2021-03-14,Moldova,204463.0,4330.0,178322.0,21811.0,753.0,36.0,983.0,,,,,,1029.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
2021-03-15,Moldova,205324.0,4369.0,179474.0,21481.0,861.0,39.0,1152.0,12754.0,12754.0,0.32,,,1049.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
2021-03-16,Moldova,207012.0,4402.0,180763.0,21847.0,1688.0,33.0,1289.0,14814.0,14814.0,0.37,,,1270.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
2021-03-17,Moldova,208928.0,4436.0,182108.0,22384.0,1916.0,34.0,1345.0,16131.0,16131.0,0.4,,,1383.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
2021-03-18,Moldova,210725.0,4472.0,183520.0,22733.0,1797.0,36.0,1412.0,,,,,,1321.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
2021-03-19,Moldova,212568.0,4501.0,185105.0,22962.0,1843.0,29.0,1585.0,18593.0,18593.0,0.46,,,1322.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
2021-03-20,Moldova,214203.0,4531.0,186774.0,22898.0,1635.0,30.0,1669.0,,,,,,1159.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
2021-03-21,Moldova,215034.0,4559.0,188363.0,22112.0,831.0,28.0,1589.0,20494.0,20494.0,0.51,,,1200.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
2021-03-22,Moldova,216094.0,4590.0,189875.0,21629.0,1060.0,31.0,1512.0,,,,,,1156.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
2021-03-23,Moldova,217715.0,4623.0,191630.0,21462.0,1621.0,33.0,1755.0,21194.0,21194.0,0.53,,,911.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
2021-03-24,Moldova,219988.0,4661.0,193562.0,21765.0,2273.0,38.0,1932.0,23454.0,23454.0,0.58,,,1046.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
2021-03-25,Moldova,222120.0,4702.0,195558.0,21860.0,2132.0,41.0,1996.0,27445.0,27445.0,0.68,,,1440.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
2021-03-26,Moldova,223986.0,4745.0,197623.0,21618.0,1866.0,43.0,2065.0,30722.0,30722.0,0.76,,,1733.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
2021-03-27,Moldova,225660.0,4785.0,199737.0,21138.0,1674.0,40.0,2114.0,33885.0,33885.0,0.84,,,2049.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
2021-03-28,Moldova,226521.0,4827.0,201769.0,19925.0,861.0,42.0,2032.0,,,,,,2143.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
2021-03-29,Moldova,227453.0,4869.0,203703.0,18881.0,932.0,42.0,1934.0,,,,,,2323.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
2021-03-30,Moldova,228370.0,4915.0,205759.0,17696.0,917.0,46.0,2056.0,,,,,,2503.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
2021-03-31,Moldova,230241.0,4960.0,207852.0,17429.0,1871.0,45.0,2093.0,40321.0,40321.0,1.0,,,2410.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
2021-04-01,Moldova,231756.0,5003.0,209907.0,16846.0,1515.0,43.0,2055.0,42154.0,42154.0,1.05,,,2101.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
2021-04-02,Moldova,233136.0,5048.0,211803.0,16285.0,1380.0,45.0,1896.0,,,,,,1889.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
2021-04-03,Moldova,234394.0,5092.0,213559.0,15743.0,1258.0,44.0,1756.0,,,,,,1693.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
2021-04-04,Moldova,235087.0,5136.0,215091.0,14860.0,693.0,44.0,1532.0,47524.0,47524.0,1.18,,,1719.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
2021-04-05,Moldova,235790.0,5178.0,216478.0,14134.0,703.0,42.0,1387.0,,,,,,1778.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
2021-04-06,Moldova,236563.0,5224.0,217606.0,13733.0,773.0,46.0,1128.0,51574.0,51574.0,1.28,,,1837.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
2021-04-07,Moldova,237718.0,5268.0,218711.0,13739.0,1155.0,44.0,1105.0,54907.0,54907.0,1.36,,,2084.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
